session_id,mechanism,noise_multiplier,l2_before,l2_after,distortion_ratio,silhouette_score,dp_update_uri,dp_receipt,receipt_uri
sess-1759588156,uniform,0.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_uniform_1759588370772.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759588370772.pt.enc'], 'timestamp': '2025-10-04T14:32:50.773403Z', 'signature': 'oLSg7cn+iF2DFKDXfV5ny3KQMo0fFUO+Y2SH+ohUKGg='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_b0dc77fbae3d43fb8ebe913b75ed69b6.json
sess-1759588156,uniform,0.5,0.02078418619930744,7.975212574005127,383.7152275473069,0.7820653915405273,file://secure_store/local_updates/dp_uniform_1759588370803.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 7.975212574005127}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759588370803.pt.enc'], 'timestamp': '2025-10-04T14:32:50.803997Z', 'signature': 'uDKAk0hDa/v0Yl5VAwMPTu6EpTJ4s1xLoZFG+wHF3sQ='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_12cdf72bf59c4100bd736dcc2e3b2a0c.json
sess-1759588156,uniform,1.0,0.02078418619930744,15.970682144165039,768.4050896660225,0.5164834856987,file://secure_store/local_updates/dp_uniform_1759588370829.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 15.970682144165039}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759588370829.pt.enc'], 'timestamp': '2025-10-04T14:32:50.829705Z', 'signature': 'HZYsNoLJQ6ikjq1ns+kQzqrqAIWaAHmvo7qPZ/6cDqE='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_635011083dcd4f39b219ee721c99206f.json
sess-1759588156,uniform,1.5,0.02078418619930744,24.088088989257812,1158.9617783756516,0.623944103717804,file://secure_store/local_updates/dp_uniform_1759588370855.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 24.088088989257812}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759588370855.pt.enc'], 'timestamp': '2025-10-04T14:32:50.855583Z', 'signature': 'vr97pmXloputQUy0ty6psSZjQTPdcPk/hFrj5fOKLP4='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_8dc913d7cf354a7ba346dc2854fa4a4a.json
sess-1759588156,uniform,2.0,0.02078418619930744,32.54328918457031,1565.7708805527297,0.6980037093162537,file://secure_store/local_updates/dp_uniform_1759588370880.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'uniform', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 32.54328918457031}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1759588370880.pt.enc'], 'timestamp': '2025-10-04T14:32:50.881141Z', 'signature': 'RDWVeBaHu0LSpLQ+HQF/BIopCpcYcfVfC6yQk3IgfO4='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_6dc6fca4e3554090af5019e3a3faf456.json
sess-1759588156,exponential,0.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_exponential_1759588370906.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759588370906.pt.enc'], 'timestamp': '2025-10-04T14:32:50.906774Z', 'signature': 'BF0oZaqmyWxOTXEKuQ9eqHAkomsqejf5kcijOD+bqEA='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_12b66cfc990741f88e17d651145e588f.json
sess-1759588156,exponential,0.5,0.02078418619930744,81.10665893554688,3902.323580752642,0.757390558719635,file://secure_store/local_updates/dp_exponential_1759588370932.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 81.10665893554688}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759588370932.pt.enc'], 'timestamp': '2025-10-04T14:32:50.933359Z', 'signature': 'bkiBPEMvapWxsOwrM34w8eK4irVu28K9uAo6iTeJGG8='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_ff7da17c2cae4ecdb566534f7514f997.json
sess-1759588156,exponential,1.0,0.02078418619930744,40.793643951416016,1962.7241563845184,0.6450911164283752,file://secure_store/local_updates/dp_exponential_1759588370960.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 40.793643951416016}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759588370960.pt.enc'], 'timestamp': '2025-10-04T14:32:50.960498Z', 'signature': '16/WncKrN1XRtnv/5IvREeX7R+V0mKQ2vyRNvh9wmec='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_00f4ccc06d2d400ebab32bde1b898f8e.json
sess-1759588156,exponential,1.5,0.02078418619930744,25.930057525634766,1247.5852939888427,0.44507327675819397,file://secure_store/local_updates/dp_exponential_1759588370986.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 25.930057525634766}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759588370986.pt.enc'], 'timestamp': '2025-10-04T14:32:50.987177Z', 'signature': 'z9EAcFr+nSuzVFgWS9xh3q30U2730LXorqEPNkAFBpA='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_1db24687eba64af3ac1df771f32bc1c8.json
sess-1759588156,exponential,2.0,0.02078418619930744,19.59630584716797,942.8464617660289,0.3038499653339386,file://secure_store/local_updates/dp_exponential_1759588371013.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'exponential', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 19.59630584716797}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1759588371013.pt.enc'], 'timestamp': '2025-10-04T14:32:51.013787Z', 'signature': 'B1JwddRxAayiwO/zktU/oD735Ct98GwAmasAK0vOz1E='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_339165de0f77471786d96d9a7f2cb122.json
